gene_name,gene_id,RNA_logFC,RNA_FDR,range,dist2Gene,ChIP_logCPM,ChIP_logFC,ChIP_FDR,overlaps_ref,status,region,feature
STON2,ENSG00000140022,0.5252243241641936,0.02270407116341935,chr14:81832521-81833040,0,0.5719566073621505,2.6783884115014316,3.451953562484019e-8,TRUE,Up,Intron,No Feature
STON2,ENSG00000140022,0.5252243241641936,0.02270407116341935,chr14:81848801-81849440,0,1.1222917446677902,1.399792943623547,4.687224146081208e-5,TRUE,Up,Intron,No Feature
STON2,ENSG00000140022,0.5252243241641936,0.02270407116341935,chr14:81867201-81867440,0,0.07031784760880622,1.8601657132637615,5.705416725770783e-4,TRUE,Up,Upstream Promoter (-5kb),No Feature
CABLES1,ENSG00000134508,-0.4662222406791652,0.02270407116341935,chr18:20840601-20840880,169,-0.1992773804894892,0.9890587690474361,0.017716859954486058,TRUE,Up,Promoter (-1500/+500),Enhancer
CABLES1,ENSG00000134508,-0.4662222406791652,0.02270407116341935,chr18:20853601-20853760,13169,0.09397191234477173,0.8485251223349429,0.031082918860984025,TRUE,Up,Intron (Other Gene),Enhancer
JUN,ENSG00000177606,0.5019369936562388,0.02313492381958245,chr1:59152721-59153160,93302,0.587246655726673,1.1465813014409594,0.0010485784024228577,TRUE,Up,Intron (Other Gene),Enhancer
SOSTDC1,ENSG00000171243,-1.1244555480687457,0.02395186743235887,chr7:16563961-16564360,0,0.0642285866712324,1.2631755600711334,0.0031904081999200836,FALSE,Up,Upstream Promoter (-5kb),No Feature
PRKAB2,ENSG00000131791,0.4776862698939684,0.02561641752055716,chr1:146581281-146581880,44804,1.0513393433172782,3.334081280432078,1.9990309903441055e-8,TRUE,Up,Intron (Other Gene),Enhancer
PRKAB2,ENSG00000131791,0.4776862698939684,0.02561641752055716,chr1:146585961-146586200,40484,0.13281180887049684,0.981905561900617,0.008473945963654706,TRUE,Up,Intron (Other Gene),No Feature
NADK2,ENSG00000152620,0.4490341708973667,0.02717908319492957,chr5:36281721-36282280,39339,0.0117013752040555,1.8610159327374862,2.6085099818696293e-5,FALSE,Up,Intron (Other Gene),Enhancer
PMEPA1,ENSG00000124225,0.41757626218304306,0.0294383646191079,chr20:56354441-56354760,67848,-0.051328651641254205,0.9287191940725028,0.03288183874689151,FALSE,Up,Intergenic (>10kb),Enhancer
MPDZ,ENSG00000107186,0.497098237600896,0.03009731107647468,chr9:13064081-13064440,41262,0.31224850508787955,0.7769233936365857,0.04202028013508277,FALSE,Up,Intergenic (>10kb),Enhancer
MPDZ,ENSG00000107186,0.497098237600896,0.03009731107647468,chr9:13278321-13278720,0,-0.34109654896194297,2.6152244858215052,7.640901624431811e-7,FALSE,Up,Intron,No Feature
NDRG1,ENSG00000104419,0.47601607248945094,0.03019099647373287,chr8:134151681-134151920,97493,-0.38215518260054615,1.512633824515816,0.0010676437895924408,FALSE,Up,Intergenic (<10kb),No Feature
NDRG1,ENSG00000104419,0.47601607248945094,0.03019099647373287,chr8:134368441-134368840,54175,0.7944551917155325,1.4050313769685008,7.37613750630833e-5,FALSE,Up,Intergenic (>10kb),No Feature
NDRG1,ENSG00000104419,0.47601607248945094,0.03019099647373287,chr8:134372481-134372960,58215,0.11804785315832855,2.308998914661754,6.364042738035236e-5,FALSE,Up,Intergenic (>10kb),No Feature
TMEM164,ENSG00000157600,0.43087524428963114,0.03328536659198573,chrX:109186961-109187440,58418,0.07805855241762145,3.5691706094869886,1.5057989986652808e-9,FALSE,Up,Intergenic (>10kb),No Feature
TMEM164,ENSG00000157600,0.43087524428963114,0.03328536659198573,chrX:109198161-109198520,47338,-0.24145288962495925,1.8515268648129586,4.745663298212753e-5,FALSE,Up,Intergenic (>10kb),No Feature
TMEM164,ENSG00000157600,0.43087524428963114,0.03328536659198573,chrX:109416401-109417000,0,1.2992250774065017,2.308293311025709,9.189678779920813e-7,FALSE,Up,Exon,No Feature
IL20RA,ENSG00000016402,1.024185090866916,0.03419223272556242,chr6:137368161-137368520,1843,-0.6172609530832077,3.535666115079806,4.787685143019411e-8,FALSE,Up,Upstream Promoter (-5kb),No Feature
IL20RA,ENSG00000016402,1.024185090866916,0.03419223272556242,chr6:137394001-137394200,27683,-0.9966865345847385,3.1157104604918846,8.599502428530351e-7,FALSE,Up,Intergenic (>10kb),No Feature
IL20RA,ENSG00000016402,1.024185090866916,0.03419223272556242,chr6:137443681-137444040,77363,-0.07337129172884828,1.7429613321180846,6.343400153094607e-5,FALSE,Up,Intergenic (>10kb),Enhancer
BCL2,ENSG00000171791,-0.4231193248870459,0.03424643918452598,chr18:60823121-60823320,0,-0.19770648859739376,0.8825609234589153,0.020130912773598696,FALSE,Up,Upstream Promoter (-5kb),No Feature
NFKBIA,ENSG00000100906,0.4861750763899854,0.03842569526758328,chr14:35848361-35848920,21796,0.5633159360685716,4.1612068598925465,1.447279833445956e-9,TRUE,Up,Intergenic (<10kb),No Feature
NFKBIA,ENSG00000100906,0.4861750763899854,0.03842569526758328,chr14:35867521-35867960,2756,-0.019189662170078354,2.2244700265610993,1.6268397690773868e-6,TRUE,Up,Intergenic (<10kb),Enhancer
NFKBIA,ENSG00000100906,0.4861750763899854,0.03842569526758328,chr14:35872921-35873520,0,0.9526219663393611,2.5808507738639253,4.137240584536441e-9,TRUE,Up,Promoter (-1500/+500),Enhancer
RRP7A,ENSG00000189306,0.4212676432890866,0.04596155055275505,chr22:42933761-42934160,17958,-0.029298619416444155,1.810171745748012,4.5338124661401954e-5,FALSE,Up,Intergenic (>10kb),Enhancer
